CustomerID,Cluster,AnnualIncome,AnnualSpending,PurchaseFrequency,AvgOrderValue
CUST02986,3,149869,15895,6,2131
CUST02987,0,31184,9038,26,335
CUST02988,3,142035,8774,4,1666
CUST02989,1,60122,30181,16,1820
CUST02990,1,63566,30626,14,2081
CUST02991,0,66898,4595,10,407
CUST02992,3,102469,28748,13,2032
CUST02993,1,64673,34720,16,2072
CUST02994,3,115462,21506,13,1533
CUST02995,3,62124,12120,11,996
CUST02996,3,117172,21549,7,2551
CUST02997,1,93735,33660,8,3815
CUST02998,1,93945,30885,9,3185
CUST02999,0,55206,6226,14,414
CUST03000,3,82796,12000,7,1418
CUST03001,0,34429,7542,10,684
CUST03002,0,77581,9201,18,486
CUST03003,1,40420,45000,13,3233
CUST03004,1,40000,28120,14,1862
CUST03005,1,43619,43193,9,4316
CUST03006,1,82404,45000,8,4880
CUST03007,1,66878,19636,5,3164
CUST03008,0,50745,9530,15,592
CUST03009,1,102419,35390,13,2505
CUST03010,1,71354,23039,11,1938
CUST03011,2,78337,24441,23,1029
CUST03012,1,58360,22220,11,1893
CUST03013,1,67043,30298,11,2430
CUST03014,2,119363,42513,25,1618
CUST03015,1,74413,28592,17,1554
CUST03016,3,129334,23059,9,2349
CUST03017,0,82051,19170,11,1665
CUST03018,3,168530,14203,3,3551
CUST03019,0,32008,5038,18,272
CUST03020,0,85676,13400,18,711
CUST03021,3,82471,16307,17,905
CUST03022,1,83946,37898,8,4134
CUST03023,3,86487,17929,11,1529
CUST03024,2,138200,50367,22,2159
CUST03025,0,61214,6433,18,341
CUST03026,3,102693,21893,7,2755
CUST03027,3,132649,28880,9,2840
CUST03028,3,152266,22780,5,3793
CUST03029,0,51967,8757,10,813
CUST03030,3,80468,17907,13,1289
CUST03031,1,74363,44409,12,3392
CUST03032,0,60998,8785,18,474
CUST03033,1,55830,30610,17,1684
CUST03034,3,93117,11808,8,1316
CUST03035,0,26596,5190,16,297
CUST03036,3,103904,12000,9,1160
CUST03037,2,131654,47338,25,1824
CUST03038,0,47551,9868,19,495
CUST03039,3,118652,16544,11,1357
CUST03040,1,72498,28020,8,3070
CUST03041,2,107077,49446,30,1612
CUST03042,1,95480,26308,16,1572
CUST03043,1,93307,40708,19,2010
CUST03044,3,98308,24529,5,4088
CUST03045,2,135638,44909,27,1630
CUST03046,1,65885,19533,9,1953
CUST03047,3,85679,26218,13,1827
CUST03048,1,58057,21030,5,3353
CUST03049,3,126619,14532,12,1110
CUST03050,3,93344,13341,8,1475
CUST03051,1,73297,30435,12,2284
CUST03052,3,115680,23595,11,1888
CUST03053,0,37439,11341,13,827
CUST03054,2,193602,25245,26,928
CUST03055,1,69002,35251,7,4154
CUST03056,2,167177,50925,20,2394
CUST03057,0,79859,20011,15,1277
CUST03058,0,69258,7656,20,372
CUST03059,1,59288,24390,10,2322
CUST03060,3,126934,14774,3,3694
CUST03061,0,64394,10852,13,753
CUST03062,3,113544,18156,19,907
CUST03063,3,116242,19257,6,2660
CUST03064,1,65797,31440,12,2429
CUST03065,1,82928,23014,12,1799
CUST03066,0,66832,18018,13,1294
CUST03067,3,125606,21108,6,3009
CUST03068,3,121929,13518,11,1135
CUST03069,3,100541,25965,10,2291
CUST03070,0,99853,12000,14,807
CUST03071,3,133407,21992,10,1957
CUST03072,1,97834,34660,15,2137
CUST03073,1,77334,25152,15,1586
CUST03074,3,94250,21575,11,1745
CUST03075,1,40177,24938,9,2558
CUST03076,2,140767,58282,33,1731
CUST03077,3,98998,21870,10,2005
CUST03078,0,44169,5629,11,475
CUST03079,0,77062,5835,13,426
CUST03080,0,53597,7468,24,300
CUST03081,0,64983,3000,10,278
CUST03082,0,77820,9739,11,814
CUST03083,0,51450,10240,15,624
CUST03084,3,101793,18417,12,1408
CUST03085,1,79343,24613,13,1789
CUST03086,3,82208,28852,15,1806
CUST03087,2,159808,45768,25,1729
CUST03088,3,76329,12000,9,1255
CUST03089,0,45828,5840,13,426
CUST03090,3,66574,18291,8,1983
CUST03091,0,47729,5398,13,398
CUST03092,1,63821,45000,21,2035
CUST03093,0,44293,8659,18,450
CUST03094,0,45658,8890,22,382
CUST03095,1,67679,20244,17,1103
CUST03096,1,53751,15334,14,1057
CUST03097,3,95303,16091,9,1655
CUST03098,0,58026,18881,11,1597
CUST03099,3,156273,15095,5,2526
CUST03100,3,99143,16462,9,1611
CUST03101,0,52579,5162,14,334
CUST03102,2,122440,57188,25,2186
CUST03103,1,88446,35267,15,2165
CUST03104,0,85386,21471,12,1688
CUST03105,1,105904,29056,7,3812
CUST03106,2,153660,45760,28,1594
CUST03107,2,140714,49405,34,1424
CUST03108,1,75083,26249,16,1545
CUST03109,3,72775,16027,9,1618
CUST03110,1,71906,38953,20,1848
CUST03111,3,136635,12050,8,1374
CUST03112,3,72136,14156,10,1279
CUST03113,0,37455,3000,13,208
CUST03114,3,131562,15069,8,1667
CUST03115,3,104857,19963,17,1128
CUST03116,2,184780,31660,22,1399
CUST03117,3,88388,18335,6,2668
CUST03118,2,164369,52276,26,1923
CUST03119,0,56992,8567,16,491
CUST03120,0,45857,14935,18,769
CUST03121,2,96638,38762,26,1456
CUST03122,0,25000,3692,16,221
CUST03123,3,111158,29346,19,1447
CUST03124,1,68508,28310,18,1473
CUST03125,1,74896,24263,9,2484
CUST03126,2,193409,58902,32,1782
CUST03127,0,60784,16007,14,1036
CUST03128,3,117284,28528,11,2403
CUST03129,1,108172,31985,9,3355
CUST03130,1,73432,29401,11,2384
CUST03131,1,77609,29197,7,3454
CUST03132,2,156575,50562,35,1398
CUST03133,2,173126,40719,30,1321
CUST03134,1,64625,29064,11,2499
CUST03135,3,89266,19757,13,1459
CUST03136,1,49269,37264,5,6211
CUST03137,3,79643,18797,12,1419
CUST03138,1,70743,36379,10,3211
CUST03139,3,87669,21892,12,1673
CUST03140,3,71286,12000,14,810
CUST03141,1,101546,35684,17,1995
CUST03142,3,113303,13352,8,1530
CUST03143,3,129895,8000,9,784
CUST03144,3,100208,12000,6,1694
CUST03145,0,50612,12502,17,711
CUST03146,1,56907,25091,8,2783
CUST03147,1,71522,31230,9,3146
CUST03148,1,100901,27921,9,2697
CUST03149,0,32291,10384,8,1154
CUST03150,3,134568,24866,8,2771
CUST03151,3,157585,16654,7,2198
CUST03152,3,139553,17249,15,1068
CUST03153,0,70675,3000,19,150
CUST03154,0,25000,3000,8,333
CUST03155,0,48591,10185,17,576
CUST03156,0,59204,15365,15,959
CUST03157,0,49597,5232,24,211
CUST03158,3,101051,18835,15,1192
CUST03159,2,164800,61726,23,2539
CUST03160,0,28272,8737,12,688
CUST03161,3,121502,19746,8,2318
CUST03162,3,84224,22774,16,1320
CUST03163,3,117552,21027,10,1981
CUST03164,0,74941,3000,12,230
CUST03165,3,117342,12613,10,1188
CUST03166,3,90087,18116,18,964
CUST03167,0,100439,16078,13,1188
CUST03168,0,44050,3000,14,199
CUST03169,3,91913,12129,9,1192
CUST03170,3,75153,16388,8,1899
CUST03171,3,129494,10678,12,851
CUST03172,3,121292,30588,11,2566
CUST03173,0,67467,6742,13,494
CUST03174,2,176174,56735,22,2462
CUST03175,0,62558,8324,9,823
CUST03176,0,79025,14254,17,789
CUST03177,0,86433,12000,16,700
CUST03178,0,92888,25139,13,1798
CUST03179,0,73545,3000,17,169
CUST03180,1,67780,45000,8,5012
CUST03181,0,42938,11796,14,800
CUST03182,0,70404,11445,18,589
CUST03183,0,51949,5567,18,296
CUST03184,0,86186,3000,14,196
CUST03185,1,74816,30193,16,1726
CUST03186,3,127025,14465,6,2197
CUST03187,1,76039,22510,16,1307
CUST03188,1,72049,25667,9,2535
CUST03189,1,66397,30815,17,1752
CUST03190,3,114608,21432,17,1176
CUST03191,3,130869,15544,8,1808
CUST03192,0,69372,17204,16,1035
CUST03193,2,124188,32742,27,1188
CUST03194,1,81366,32959,11,2661
CUST03195,1,47976,18110,13,1286
CUST03196,3,132341,21760,8,2332
CUST03197,2,73969,35378,25,1374
CUST03198,1,63434,37498,10,3306
CUST03199,0,54920,8454,16,498
CUST03200,0,48841,10514,15,658
CUST03201,0,49461,5124,15,314
CUST03202,0,55409,21242,17,1171
CUST03203,3,118069,23069,6,3395
CUST03204,0,42132,10861,19,542
CUST03205,2,116109,40411,33,1193
CUST03206,1,85020,25192,6,3374
CUST03207,1,59687,29267,13,2141
CUST03208,0,58694,12061,25,463
CUST03209,2,165894,55787,32,1675
CUST03210,3,161727,21998,8,2316
CUST03211,1,54920,21374,14,1388
CUST03212,0,102844,20295,20,968
CUST03213,3,139021,20840,9,2164
CUST03214,1,76477,32729,7,3877
CUST03215,3,116031,16130,17,909
CUST03216,0,62786,4731,8,526
CUST03217,0,45258,3578,14,244
CUST03218,0,92512,22149,21,1004
CUST03219,3,95887,19842,8,2123
CUST03220,0,58408,7224,17,406
CUST03221,2,151443,46200,32,1412
CUST03222,0,28915,9437,11,781
CUST03223,0,44025,9917,22,439
CUST03224,0,107563,12000,14,792
CUST03225,3,91115,24902,16,1459
CUST03226,1,60024,38878,16,2290
CUST03227,0,78759,4317,20,209
CUST03228,3,114886,24340,13,1686
CUST03229,1,85745,21631,18,1155
CUST03230,0,63396,7979,13,569
CUST03231,3,120711,20810,14,1363
CUST03232,3,143960,14420,10,1267
CUST03233,1,74037,28465,16,1641
CUST03234,1,68524,24061,8,2558
CUST03235,1,104043,30252,3,7563
CUST03236,1,44402,29170,7,3644
CUST03237,3,109204,30782,16,1795
CUST03238,3,106889,22177,5,3478
CUST03239,1,75431,43877,9,4603
CUST03240,2,136965,50365,15,3148
CUST03241,0,47071,9716,9,953
CUST03242,3,76564,15029,12,1202
CUST03243,1,85913,34103,12,2675
CUST03244,1,50311,24365,17,1326
CUST03245,3,130708,18517,10,1629
CUST03246,0,52633,5227,16,303
CUST03247,3,135077,17796,13,1284
CUST03248,0,25000,10097,23,416
CUST03249,3,64136,14070,5,2270
CUST03250,3,107813,25683,12,1927
CUST03251,1,54741,17707,8,1912
CUST03252,3,105493,22435,5,3739
CUST03253,0,106097,12043,10,1084
CUST03254,1,73133,31020,11,2543
CUST03255,2,178149,38319,34,1111
CUST03256,1,59894,28715,12,2245
CUST03257,0,68293,7714,16,447
CUST03258,0,28669,10726,8,1192
CUST03259,1,102729,25150,6,3409
CUST03260,3,104454,28886,11,2378
CUST03261,1,40000,24695,17,1337
CUST03262,3,149255,15821,4,3177
CUST03263,0,43068,5741,8,638
CUST03264,3,70489,14486,6,2080
CUST03265,0,58645,6355,11,546
CUST03266,3,111339,18157,10,1613
CUST03267,2,131255,39183,24,1546
CUST03268,0,50528,13745,19,695
CUST03269,1,75007,27344,5,4557
CUST03270,0,35392,5400,10,502
CUST03271,1,58036,22731,6,3299
CUST03272,2,156231,69930,25,2734
CUST03273,0,46087,11568,16,671
CUST03274,2,128996,36608,25,1397
CUST03275,1,94682,29176,10,2638
CUST03276,3,153656,26133,12,2048
CUST03277,3,134263,15559,10,1425
CUST03278,0,53114,10684,10,989
CUST03279,3,87249,20631,11,1760
CUST03280,0,48425,5219,14,340
CUST03281,2,88748,70582,28,2453
CUST03282,0,55888,9956,17,567
CUST03283,3,125820,19844,9,2021
CUST03284,3,83749,16790,5,2721
CUST03285,0,61498,5062,19,251
CUST03286,0,25000,3802,17,214
CUST03287,0,25915,5799,8,644
CUST03288,0,28892,10137,9,1002
CUST03289,1,67216,33603,21,1502
CUST03290,2,147099,38071,23,1560
CUST03291,1,122303,48309,15,3019
CUST03292,1,83699,38446,11,3306
CUST03293,1,40000,19204,17,1065
CUST03294,0,43002,7063,8,785
CUST03295,1,110490,31603,16,1891
CUST03296,0,77687,6759,12,541
CUST03297,0,71398,9987,13,717
CUST03298,1,77384,39806,17,2228
CUST03299,3,87481,17196,10,1614
CUST03300,0,67944,7020,18,367
CUST03301,2,180189,47245,18,2467
CUST03302,1,105625,39673,12,3129
CUST03303,1,40000,22056,9,2280
CUST03304,0,86505,17080,19,874
CUST03305,1,40000,24221,9,2539
CUST03306,3,89568,27810,10,2623
CUST03307,3,115890,26017,7,3290
CUST03308,1,79002,22975,5,3829
CUST03309,2,150783,34852,30,1131
CUST03310,3,99219,27247,12,2120
CUST03311,1,85303,31105,16,1875
CUST03312,0,51352,9204,18,477
CUST03313,0,78634,12000,9,1159
CUST03314,0,44384,5421,12,433
CUST03315,0,54989,15533,16,898
CUST03316,0,63076,12132,21,542
CUST03317,3,64584,17735,9,1690
CUST03318,1,81744,23933,9,2303
CUST03319,1,53420,27604,15,1768
CUST03320,0,32272,5527,13,400
CUST03321,2,105642,60008,20,2814
CUST03322,3,77432,24657,13,1758
CUST03323,2,203931,65615,24,2639
CUST03324,1,99888,36272,7,4328
CUST03325,3,123627,12729,12,1012
CUST03326,1,74304,22521,16,1342
CUST03327,1,98676,34399,6,4647
CUST03328,0,58124,10536,8,1171
CUST03329,3,137764,25635,6,3639
CUST03330,3,90889,18562,10,1616
CUST03331,2,164430,47011,22,2056
CUST03332,3,126430,21275,8,2285
CUST03333,0,44747,11014,11,938
CUST03334,3,136973,14911,7,1901
CUST03335,3,104045,19862,13,1466
CUST03336,3,149764,14945,11,1282
CUST03337,2,181964,43130,19,2150
CUST03338,1,45977,29785,9,3119
CUST03339,0,25000,9875,23,416
CUST03340,3,52124,12606,11,1061
CUST03341,3,88405,20489,12,1615
CUST03342,0,61766,9668,15,614
CUST03343,1,78442,26386,11,2172
CUST03344,0,46488,12000,14,777
CUST03345,0,83617,22040,18,1188
CUST03346,3,102990,15909,14,1082
CUST03347,2,183261,37466,24,1503
CUST03348,3,124444,16522,11,1337
CUST03349,0,57231,9489,10,850
CUST03350,3,134203,11428,4,2306
CUST03351,0,40478,5175,13,370
CUST03352,1,90190,32771,16,1918
CUST03353,0,64513,7320,9,725
CUST03354,1,73178,26754,14,1817
CUST03355,3,91332,24857,10,2349
CUST03356,0,64254,3000,8,333
CUST03357,0,46001,7633,10,697
CUST03358,3,137380,22702,8,2534
CUST03359,0,25000,5483,17,306
CUST03360,0,49874,6915,10,648
CUST03361,3,88316,22596,11,1855
CUST03362,0,29785,7213,15,444
CUST03363,3,124819,15544,10,1467
CUST03364,0,46251,11196,14,760
CUST03365,3,116961,29109,6,4128
CUST03366,1,70846,18350,14,1199
CUST03367,3,117910,27161,12,2114
CUST03368,3,92443,12151,6,1642
CUST03369,3,81626,23546,15,1446
CUST03370,0,35379,7745,25,296
CUST03371,0,25861,3433,12,272
CUST03372,0,33704,6061,13,421
CUST03373,1,69603,40697,19,1997
CUST03374,0,74221,10938,16,654
CUST03375,2,163431,51732,25,1981
CUST03376,3,116244,22539,4,4325
CUST03377,3,80131,17183,10,1520
CUST03378,0,94631,8817,8,931
CUST03379,0,48629,7777,21,355
CUST03380,3,80575,20375,3,5094
CUST03381,3,100609,23677,15,1439
CUST03382,1,63313,23915,13,1766
CUST03383,1,61283,24506,14,1613
CUST03384,1,61748,45000,9,4459
CUST03385,0,55189,6401,18,337
CUST03386,1,89289,28923,3,7231
CUST03387,0,71298,12000,20,573
CUST03388,1,88899,32310,7,4023
CUST03389,0,38827,7589,15,490
CUST03390,3,119125,22081,10,2014
CUST03391,3,99198,8000,7,965
CUST03392,1,56614,26663,14,1768
CUST03393,0,36693,4739,18,254
CUST03394,1,70067,20425,9,2141
CUST03395,3,122336,24219,13,1773
CUST03396,0,52298,11315,15,704
CUST03397,2,197796,61334,33,1785
CUST03398,3,123638,8000,9,762
CUST03399,3,84194,19695,9,2071
CUST03400,2,154509,47790,25,1841
CUST03401,3,77467,18335,17,1020
CUST03402,1,80185,35828,10,3387
CUST03403,0,53140,8963,10,810
CUST03404,3,91167,18077,7,2247
CUST03405,1,73584,32775,12,2451
CUST03406,1,73503,24599,12,1855
CUST03407,3,103540,12000,5,2000
CUST03408,0,58116,5884,19,297
CUST03409,0,46218,10701,16,640
CUST03410,3,80036,19180,11,1660
CUST03411,1,70492,29876,11,2546
CUST03412,3,90848,23059,9,2294
CUST03413,1,103132,42418,15,2668
CUST03414,3,142188,11723,12,906
CUST03415,0,36870,8046,18,426
CUST03416,3,107577,9858,8,1134
CUST03417,3,98913,29347,9,2950
CUST03418,1,94497,34892,14,2356
CUST03419,3,103127,16462,13,1193
CUST03420,0,48375,8892,8,988
CUST03421,1,82286,29947,12,2280
CUST03422,0,41072,12959,8,1440
CUST03423,3,105985,11450,7,1399
CUST03424,3,110430,24876,7,3168
CUST03425,1,51208,30704,9,2941
CUST03426,3,126467,12730,6,1768
CUST03427,3,105392,21806,17,1183
CUST03428,0,62215,10157,14,663
CUST03429,1,71508,34369,11,2967
CUST03430,3,124306,18116,8,2090
CUST03431,3,104307,24837,9,2565
CUST03432,0,39469,8357,12,641
CUST03433,0,51462,4723,17,264
CUST03434,1,52160,25988,13,1908
CUST03435,0,46503,5814,8,646
CUST03436,0,82430,16502,9,1648
CUST03437,3,90955,20810,9,2051
CUST03438,0,76451,10632,18,561
CUST03439,0,56152,3000,18,157
CUST03440,1,61731,29082,14,1985
CUST03441,0,76019,19450,12,1503
CUST03442,0,44726,8812,15,551
CUST03443,0,48891,5475,10,482
CUST03444,0,45078,12152,14,834
CUST03445,3,96362,14461,5,2564
CUST03446,1,99060,30244,6,4339
CUST03447,0,39759,3000,12,238
CUST03448,3,112206,22758,13,1647
CUST03449,2,144692,43271,18,2222
CUST03450,1,90138,28432,14,1920
CUST03451,3,77924,19584,12,1462
CUST03452,0,39397,10239,22,453
CUST03453,0,47858,8669,12,644
CUST03454,1,49405,22264,15,1395
CUST03455,1,73508,30716,5,5119
CUST03456,1,41480,25907,18,1350
CUST03457,1,83588,36096,12,2885
CUST03458,3,151972,20836,6,3030
CUST03459,0,45389,12289,24,499
CUST03460,2,143371,29743,21,1365
CUST03461,1,40594,23343,18,1221
CUST03462,0,55113,5317,20,251
CUST03463,3,88704,24966,12,1922
CUST03464,3,150730,21320,10,1974
CUST03465,1,67736,21021,9,2208
CUST03466,0,57595,4637,18,246
CUST03467,1,55922,32554,10,2888
CUST03468,3,100939,22549,11,1884
CUST03469,0,59374,14414,24,579
CUST03470,0,58838,8985,15,546
CUST03471,0,65156,8920,17,484
CUST03472,0,35461,6080,12,457
CUST03473,0,47182,10738,22,470
CUST03474,1,82704,25227,8,2809
CUST03475,1,87855,25437,9,2623
CUST03476,3,97621,19456,15,1203
CUST03477,3,96451,25127,17,1358
CUST03478,0,71775,14120,11,1135
CUST03479,3,104476,29018,15,1767
CUST03480,1,103884,30661,13,2162
CUST03481,3,107382,21403,17,1195
CUST03482,2,172298,49138,27,1750
CUST03483,3,72734,14836,11,1278
CUST03484,1,41489,29707,18,1582
CUST03485,0,34251,5901,12,445
CUST03486,3,112586,25922,15,1664
CUST03487,1,83643,30784,8,3258
CUST03488,2,139455,48465,21,2168
CUST03489,3,148046,15271,12,1170
CUST03490,3,134648,23732,7,2853
CUST03491,1,89735,27475,13,1990
CUST03492,3,92696,13589,4,2650
CUST03493,0,100684,8000,6,1179
CUST03494,0,41149,3000,10,277
CUST03495,0,42576,3000,13,209
CUST03496,0,56906,8899,24,350
CUST03497,0,36835,5684,11,459
CUST03498,1,66430,27647,12,2163
CUST03499,0,73864,7817,10,712
CUST03500,3,80751,20410,13,1478
CUST03501,3,125314,12922,9,1310
CUST03502,3,109923,14772,10,1319
CUST03503,0,50001,10298,20,488
CUST03504,3,80151,15999,7,1975
CUST03505,1,55823,25526,14,1704
CUST03506,0,60087,8934,12,663
CUST03507,0,69761,10874,12,836
CUST03508,0,49330,3000,17,166
CUST03509,0,43092,10176,14,662
CUST03510,1,44480,21593,10,2024
CUST03511,0,39444,5718,13,402
CUST03512,1,58227,34127,7,4150
CUST03513,1,58536,26754,16,1608
CUST03514,1,73284,40114,11,3461
CUST03515,0,55882,3740,14,245
CUST03516,2,137541,41507,30,1350
CUST03517,1,50027,31399,13,2317
CUST03518,0,54118,9071,19,447
CUST03519,0,55018,11621,13,825
CUST03520,1,88370,31334,14,2122
CUST03521,2,93314,51483,22,2233
CUST03522,0,66610,3000,18,159
CUST03523,1,77757,29831,12,2265
CUST03524,3,83773,17615,8,1883
CUST03525,0,48765,6365,11,535
CUST03526,0,49916,6594,22,290
CUST03527,3,151924,17319,6,2375
CUST03528,3,94392,15936,9,1611
CUST03529,1,91897,29595,9,3006
CUST03530,2,137758,33803,23,1433
CUST03531,2,168478,48198,17,2638
CUST03532,1,63158,22050,5,3454
CUST03533,3,98199,23434,7,3094
CUST03534,1,75041,22815,8,2633
CUST03535,0,90000,8184,23,341
CUST03536,0,43782,10973,26,411
CUST03537,1,85178,31191,14,2055
CUST03538,2,147308,39195,27,1411
CUST03539,1,89016,27004,12,2111
CUST03540,3,169314,8000,6,1138
CUST03541,1,66562,26782,10,2422
CUST03542,3,97092,8498,11,734
CUST03543,3,99675,12622,8,1374
CUST03544,0,48087,14110,11,1205
CUST03545,0,49010,9959,10,879
CUST03546,3,162393,23986,7,2967
CUST03547,3,123917,22557,7,2822
CUST03548,1,53503,31233,13,2283
CUST03549,0,66438,8366,17,470
CUST03550,0,41759,9352,14,620
CUST03551,1,81047,33740,10,2974
CUST03552,3,88627,16671,6,2479
CUST03553,2,163328,35317,23,1490
CUST03554,0,40095,11530,19,590
CUST03555,0,50098,7976,21,366
CUST03556,2,133126,51091,32,1526
CUST03557,0,43782,4938,9,508
CUST03558,0,48629,10464,12,795
CUST03559,0,36483,7355,13,529
CUST03560,3,149797,12224,13,879
CUST03561,0,47283,7379,8,791
CUST03562,2,168620,41909,21,1946
CUST03563,1,108673,28624,8,3340
CUST03564,3,117715,17207,4,3150
CUST03565,0,37158,13297,19,669
CUST03566,3,116046,12523,7,1524
CUST03567,3,152588,10625,7,1313
CUST03568,1,75341,30450,9,3162
CUST03569,1,64992,36235,19,1852
CUST03570,0,61636,7274,28,255
CUST03571,2,166889,38531,24,1542
CUST03572,0,25000,7624,23,319
CUST03573,0,28437,4656,14,319
CUST03574,1,77456,27196,17,1483
CUST03575,0,90000,4123,15,257
CUST03576,3,86681,18204,7,2293
CUST03577,0,93173,14270,15,883
CUST03578,0,66889,10308,18,536
CUST03579,0,50208,8757,26,324
CUST03580,1,69224,28856,14,1881
CUST03581,1,60557,37076,13,2731
CUST03582,3,126449,19246,12,1453
CUST03583,0,52223,8872,10,798
CUST03584,1,25000,15541,21,719
CUST03585,1,61453,25370,12,1895
CUST03586,0,50789,9130,24,365
CUST03587,3,146534,19459,11,1651
CUST03588,3,95624,22470,12,1671
CUST03589,3,84635,12853,13,892
CUST03590,0,60476,5460,23,225
CUST03591,1,58083,31633,17,1798
CUST03592,0,35591,9635,22,418
CUST03593,1,72660,36828,14,2510
CUST03594,1,77947,29694,9,2842
CUST03595,0,43145,8780,8,976
CUST03596,0,70017,13384,16,808
CUST03597,1,85368,30241,18,1585
CUST03598,0,30190,8471,23,346
CUST03599,3,100450,22854,5,4001
CUST03600,1,78424,25846,9,2506
CUST03601,0,84618,14350,8,1525
CUST03602,1,93066,24151,7,3105
CUST03603,1,101671,34888,6,4707
CUST03604,0,65016,7174,18,370
CUST03605,0,54488,10973,16,637
CUST03606,3,90516,27556,7,3256
CUST03607,3,112242,8000,8,907
CUST03608,0,61208,12341,24,499
CUST03609,1,73806,28171,12,2202
CUST03610,0,50655,9591,8,1066
CUST03611,0,47452,7515,14,494
CUST03612,1,77128,27089,14,1776
CUST03613,0,43341,6762,8,751
CUST03614,2,113336,35104,18,1837
CUST03615,0,56709,8251,10,753
CUST03616,0,47153,10460,8,1162
CUST03617,0,50861,7474,13,531
CUST03618,2,161834,50436,31,1554
CUST03619,0,65800,19689,16,1183
CUST03620,3,130933,20164,10,1798
CUST03621,1,43834,28297,18,1484
CUST03622,0,64269,7650,14,494
CUST03623,3,118475,22392,8,2450
CUST03624,3,93887,21522,16,1261
CUST03625,0,53723,10018,18,537
CUST03626,0,40510,10172,14,677
CUST03627,3,65384,23135,14,1570
CUST03628,0,59591,9649,18,509
CUST03629,3,110704,22311,3,5578
CUST03630,2,193204,50886,24,2000
CUST03631,3,134784,12354,7,1513
CUST03632,0,51526,7940,20,371
CUST03633,3,69174,24420,13,1747
CUST03634,0,54002,9683,21,445
CUST03635,2,212262,25000,20,1176
CUST03636,3,107663,26364,16,1579
CUST03637,3,84096,18321,5,3054
CUST03638,3,111747,23158,6,3464
CUST03639,0,40002,10634,16,644
CUST03640,0,68693,12000,9,1258
CUST03641,1,109833,33756,15,2170
CUST03642,3,57496,19953,10,1774
CUST03643,1,60055,31281,15,1921
CUST03644,1,60579,31974,10,2835
CUST03645,3,120017,20092,10,1776
CUST03646,3,110967,24956,8,2697
CUST03647,1,91423,34691,12,2573
CUST03648,3,57219,14568,12,1160
CUST03649,3,64238,14061,8,1641
CUST03650,0,30212,9886,23,412
CUST03651,1,79196,24026,14,1624
CUST03652,1,93540,26218,9,2725
CUST03653,1,79301,30306,20,1459
CUST03654,1,83742,38405,12,3059
CUST03655,1,83205,26894,15,1650
CUST03656,0,61663,12313,17,692
CUST03657,1,57739,23770,16,1380
CUST03658,0,96583,24211,17,1324
CUST03659,0,44694,3000,23,123
CUST03660,1,63613,26094,16,1526
CUST03661,1,89078,26879,19,1342
CUST03662,0,64849,5137,20,250
CUST03663,0,61600,3000,22,129
CUST03664,0,40000,12000,13,888
CUST03665,1,98747,25997,17,1476
CUST03666,0,45813,10827,18,567
CUST03667,1,51791,42533,12,3276
CUST03668,3,103823,27338,14,1820
CUST03669,0,32675,6385,16,382
CUST03670,3,100016,31664,13,2184
CUST03671,1,40908,18956,10,1774
CUST03672,3,121830,15233,4,3320
CUST03673,1,74408,32598,17,1822
CUST03674,0,63173,6286,10,570
CUST03675,0,58121,4234,16,246
CUST03676,1,60267,34301,22,1522
CUST03677,0,66311,20238,13,1412
CUST03678,3,97047,9404,9,975
CUST03679,2,98695,48098,23,2029
CUST03680,0,73440,7025,13,506
CUST03681,1,72581,38985,16,2341
CUST03682,0,44438,5885,8,654
CUST03683,0,25803,9518,15,579
CUST03684,1,63283,40338,20,1901
CUST03685,0,52123,3604,8,400
CUST03686,0,40470,6100,20,292
CUST03687,3,78692,19291,10,1692
CUST03688,1,66971,21285,11,1753
CUST03689,0,72165,12324,20,588
CUST03690,1,68946,24481,18,1298
CUST03691,0,30762,12703,14,861
CUST03692,0,60913,8224,21,367
CUST03693,3,97434,12436,7,1605
CUST03694,3,98176,13772,12,1053
CUST03695,1,74229,27277,10,2547
CUST03696,0,48771,6566,19,334
CUST03697,0,43865,14501,12,1137
CUST03698,1,70307,35193,11,2867
CUST03699,1,80621,26489,10,2388
CUST03700,3,94199,12000,7,1558
CUST03701,0,49465,10988,17,624
CUST03702,3,98932,26298,22,1161
CUST03703,0,65749,7684,16,455
CUST03704,0,39317,9435,10,885
CUST03705,1,70101,25209,10,2308
CUST03706,0,60308,11065,16,642
CUST03707,1,46626,41856,11,3532
CUST03708,2,164142,48918,23,2060
CUST03709,1,75721,29053,11,2326
CUST03710,2,156088,44847,23,1843
CUST03711,3,146858,18194,8,2128
CUST03712,1,78128,27345,10,2456
CUST03713,1,60307,22923,12,1757
CUST03714,0,94820,12771,17,691
CUST03715,1,66937,32594,14,2110
CUST03716,0,54597,7451,18,395
CUST03717,1,88917,31358,13,2231
CUST03718,3,88024,18587,12,1432
CUST03719,0,73893,8009,21,356
CUST03720,3,89456,15428,12,1172
CUST03721,0,39393,8113,10,746
CUST03722,1,93341,43152,12,3276
CUST03723,0,43863,7602,15,464
CUST03724,3,117907,24323,8,2633
CUST03725,3,133441,18832,14,1247
CUST03726,0,40003,4552,14,314
CUST03727,3,96185,16759,13,1220
CUST03728,0,73528,7130,23,299
CUST03729,1,69361,35757,11,2899
CUST03730,1,50355,21323,15,1333
CUST03731,0,33451,5830,15,376
CUST03732,1,90211,25663,10,2292
